"#node1","automated_textmining","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","homology","interaction","name","node2","Origin","selected","shared interaction","shared name"
"AATF","0","0.8","0","304.0","0.8","0","interacts with","9606.ENSP00000477848 (interacts with) 9606.ENSP00000272317","RPS27A","1","false","interacts with","9606.ENSP00000477848 (interacts with) 9606.ENSP00000272317"
"RPS27A","0","0.591","0","265.04846264846236","0.591","0","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000400906","UBE2L3","1","false","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000400906"
"RPS27A","0","0.55","0","167.20405150405165","0.55","0","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000374455","SQSTM1","1","false","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000374455"
"RPS27A","0","0.962","0","239.30659340659312","0.962","0","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000365576","UBQLN1","1","false","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000365576"
"RPS27A","0","0.972","0","157.38266295108386","0.972","0","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000284440","UCHL1","1","false","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000284440"
"RPS27A","0","0.947","0","102.62987012987014","0.947","0","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000478771","UBB","1","false","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000478771"
"RPS27A","0","0.956","0","95.77434787434778","0.956","0","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000441543","UBC","1","false","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000441543"
"RPS27A","0","0.99","0","102.62987012987014","0.99","0","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000388107","UBA52","1","false","interacts with","9606.ENSP00000272317 (interacts with) 9606.ENSP00000388107"
"ABI1","0","0.697","0","2.0","0.697","0","interacts with","9606.ENSP00000365312 (interacts with) 9606.ENSP00000354251","NCKAP1","1","false","interacts with","9606.ENSP00000365312 (interacts with) 9606.ENSP00000354251"
"AGER","0","0.549","0","4.0","0.549","0","interacts with","9606.ENSP00000364210 (interacts with) 9606.ENSP00000345347","HMGB1","1","false","interacts with","9606.ENSP00000364210 (interacts with) 9606.ENSP00000345347"
"HMGB1","0","0.42","0","4.0","0.421","0","interacts with","9606.ENSP00000345347 (interacts with) 9606.ENSP00000245185","MT2A","1","false","interacts with","9606.ENSP00000345347 (interacts with) 9606.ENSP00000245185"
"AP2A1","0","0.457","0","91.29047619047607","0.457","0","interacts with","9606.ENSP00000351926 (interacts with) 9606.ENSP00000451300","NUMB","1","false","interacts with","9606.ENSP00000351926 (interacts with) 9606.ENSP00000451300"
"AP2A1","0","0.457","0","56.21428571428567","0.457","0","interacts with","9606.ENSP00000351926 (interacts with) 9606.ENSP00000377015","PICALM","1","false","interacts with","9606.ENSP00000351926 (interacts with) 9606.ENSP00000377015"
"AP2A1","0","0.755","0","3.0","0.755","0","interacts with","9606.ENSP00000351926 (interacts with) 9606.ENSP00000483185","AP2B1","1","false","interacts with","9606.ENSP00000351926 (interacts with) 9606.ENSP00000483185"
"AP2A1","0","0.844","0","162.4","0.844","0","interacts with","9606.ENSP00000351926 (interacts with) 9606.ENSP00000403362","AP2M1","1","false","interacts with","9606.ENSP00000351926 (interacts with) 9606.ENSP00000403362"
"PICALM","0","0.9","0","128.3706626706627","0.9","0","interacts with","9606.ENSP00000377015 (interacts with) 9606.ENSP00000272317","RPS27A","1","false","interacts with","9606.ENSP00000377015 (interacts with) 9606.ENSP00000272317"
"PICALM","0","0.9","0","193.1549117549123","0.9","0","interacts with","9606.ENSP00000377015 (interacts with) 9606.ENSP00000441543","UBC","1","false","interacts with","9606.ENSP00000377015 (interacts with) 9606.ENSP00000441543"
"PICALM","0","0.9","0","26.199411699411694","0.9","0","interacts with","9606.ENSP00000377015 (interacts with) 9606.ENSP00000478771","UBB","1","false","interacts with","9606.ENSP00000377015 (interacts with) 9606.ENSP00000478771"
"PICALM","0","0.9","0","26.199411699411694","0.9","0","interacts with","9606.ENSP00000377015 (interacts with) 9606.ENSP00000388107","UBA52","1","false","interacts with","9606.ENSP00000377015 (interacts with) 9606.ENSP00000388107"
"AP2B1","0","0.529","0","66.78791208791208","0.529","0","interacts with","9606.ENSP00000483185 (interacts with) 9606.ENSP00000377015","PICALM","1","false","interacts with","9606.ENSP00000483185 (interacts with) 9606.ENSP00000377015"
"AP2B1","0","0.975","0","161.4","0.975","0","interacts with","9606.ENSP00000483185 (interacts with) 9606.ENSP00000403362","AP2M1","1","false","interacts with","9606.ENSP00000483185 (interacts with) 9606.ENSP00000403362"
"AP2B1","0","0.457","0","104.3457875457875","0.457","0","interacts with","9606.ENSP00000483185 (interacts with) 9606.ENSP00000451300","NUMB","1","false","interacts with","9606.ENSP00000483185 (interacts with) 9606.ENSP00000451300"
"AP2M1","0","0.457","0","462.1428737928737","0.457","0","interacts with","9606.ENSP00000403362 (interacts with) 9606.ENSP00000298910","LRRK2","1","false","interacts with","9606.ENSP00000403362 (interacts with) 9606.ENSP00000298910"
"AP2M1","0","0.457","0","490.3792041292037","0.457","0","interacts with","9606.ENSP00000403362 (interacts with) 9606.ENSP00000340820","MAPT","1","false","interacts with","9606.ENSP00000403362 (interacts with) 9606.ENSP00000340820"
"AP2M1","0","0.628","0","84.91272061272063","0.628","0","interacts with","9606.ENSP00000403362 (interacts with) 9606.ENSP00000377015","PICALM","1","false","interacts with","9606.ENSP00000403362 (interacts with) 9606.ENSP00000377015"
"AP2M1","0","0.457","0","107.24366744366755","0.457","0","interacts with","9606.ENSP00000403362 (interacts with) 9606.ENSP00000451300","NUMB","1","false","interacts with","9606.ENSP00000403362 (interacts with) 9606.ENSP00000451300"
"AP2A2","0","0.973","0","277.37106227106216","0.973","0","interacts with","9606.ENSP00000327694 (interacts with) 9606.ENSP00000403362","AP2M1","1","false","interacts with","9606.ENSP00000327694 (interacts with) 9606.ENSP00000403362"
"AP2A2","0","0.966","0","26.628937728937714","0.966","0","interacts with","9606.ENSP00000327694 (interacts with) 9606.ENSP00000483185","AP2B1","1","false","interacts with","9606.ENSP00000327694 (interacts with) 9606.ENSP00000483185"
"APBB1","0","0.667","0","304.0","0.667","0","interacts with","9606.ENSP00000477213 (interacts with) 9606.ENSP00000221891","APLP1","1","false","interacts with","9606.ENSP00000477213 (interacts with) 9606.ENSP00000221891"
"APBB1","0","0.457","0","304.0","0.457","0","interacts with","9606.ENSP00000477213 (interacts with) 9606.ENSP00000263233","SYP","1","false","interacts with","9606.ENSP00000477213 (interacts with) 9606.ENSP00000263233"
"APBB1","0","0.95","0","1192.0","0.95","0","interacts with","9606.ENSP00000477213 (interacts with) 9606.ENSP00000284981","APP","1","false","interacts with","9606.ENSP00000477213 (interacts with) 9606.ENSP00000284981"
"APBB1","0","0.528","0","304.0","0.528","0","interacts with","9606.ENSP00000477213 (interacts with) 9606.ENSP00000497691","APLP2","1","false","interacts with","9606.ENSP00000477213 (interacts with) 9606.ENSP00000497691"
"APOE","0","0.57","0","388.7761904761903","0.57","0","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000340820","MAPT","1","false","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000340820"
"APOE","0","0.691","0","701.5238095238087","0.691","0","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000500990","SNCA","1","false","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000500990"
"APOE","0","0.514","0","604.0","0.514","0","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000362205","TREM2","1","false","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000362205"
"APOE","0","0.457","0","272.188888888889","0.457","0","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000303634","LRP8","1","false","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000303634"
"APOE","0","0.549","0","179.336507936508","0.549","0","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000260197","SORL1","1","false","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000260197"
"APOE","0","0.621","0","211.22539682539687","0.621","0","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000284981","APP","1","false","interacts with","9606.ENSP00000252486 (interacts with) 9606.ENSP00000284981"
"TREM2","0","0.526","0","304.0","0.526","0","interacts with","9606.ENSP00000362205 (interacts with) 9606.ENSP00000262629","TYROBP","1","false","interacts with","9606.ENSP00000362205 (interacts with) 9606.ENSP00000262629"
"LRP8","0","0.457","0","37.811111111111124","0.457","0","interacts with","9606.ENSP00000303634 (interacts with) 9606.ENSP00000241014","MAPK8IP1","1","false","interacts with","9606.ENSP00000303634 (interacts with) 9606.ENSP00000241014"
"HSD17B10","0","0.441","0","304.0","0.441","0","interacts with","9606.ENSP00000168216 (interacts with) 9606.ENSP00000410339","TOMM40","1","false","interacts with","9606.ENSP00000168216 (interacts with) 9606.ENSP00000410339"
"GSK3A","0","0.42","0","304.0","0.42","0","interacts with","9606.ENSP00000222330 (interacts with) 9606.ENSP00000378323","PPP3CA","1","false","interacts with","9606.ENSP00000222330 (interacts with) 9606.ENSP00000378323"
"GSK3A","0","0.457","0","300.56666666666666","0.457","0","interacts with","9606.ENSP00000222330 (interacts with) 9606.ENSP00000340820","MAPT","1","false","interacts with","9606.ENSP00000222330 (interacts with) 9606.ENSP00000340820"
"GSK3A","0","0.653","0","62.772727272727266","0.653","0","interacts with","9606.ENSP00000222330 (interacts with) 9606.ENSP00000324806","GSK3B","1","false","interacts with","9606.ENSP00000222330 (interacts with) 9606.ENSP00000324806"
"GSK3B","0","0.457","0","501.40813630813625","0.457","0","interacts with","9606.ENSP00000324806 (interacts with) 9606.ENSP00000298910","LRRK2","1","false","interacts with","9606.ENSP00000324806 (interacts with) 9606.ENSP00000298910"
"GSK3B","0","0.55","0","291.0744810744812","0.55","0","interacts with","9606.ENSP00000324806 (interacts with) 9606.ENSP00000360266","JUN","1","false","interacts with","9606.ENSP00000324806 (interacts with) 9606.ENSP00000360266"
"GSK3B","0","0.457","0","193.15054945054936","0.457","0","interacts with","9606.ENSP00000324806 (interacts with) 9606.ENSP00000326366","PSEN1","1","false","interacts with","9606.ENSP00000324806 (interacts with) 9606.ENSP00000326366"
"GSK3B","0","0.457","0","202.53125763125772","0.457","0","interacts with","9606.ENSP00000324806 (interacts with) 9606.ENSP00000340820","MAPT","1","false","interacts with","9606.ENSP00000324806 (interacts with) 9606.ENSP00000340820"
"UBQLN1","0","0.42","0","304.0","0.42","0","interacts with","9606.ENSP00000365576 (interacts with) 9606.ENSP00000272638","UBXN4","1","false","interacts with","9606.ENSP00000365576 (interacts with) 9606.ENSP00000272638"
"PSEN1","0","0.457","0","167.19821844821843","0.457","0","interacts with","9606.ENSP00000326366 (interacts with) 9606.ENSP00000441543","UBC","1","false","interacts with","9606.ENSP00000326366 (interacts with) 9606.ENSP00000441543"
"PSEN1","0","0.483","0","19.871428571428574","0.483","0","interacts with","9606.ENSP00000326366 (interacts with) 9606.ENSP00000365576","UBQLN1","1","false","interacts with","9606.ENSP00000326366 (interacts with) 9606.ENSP00000365576"
"PSEN1","0","0.734","0","142.3835164835165","0.734","0","interacts with","9606.ENSP00000326366 (interacts with) 9606.ENSP00000355747","PSEN2","1","false","interacts with","9606.ENSP00000326366 (interacts with) 9606.ENSP00000355747"
"BACE1","0","0.4","0","95.78730158730153","0.4","0","interacts with","9606.ENSP00000318585 (interacts with) 9606.ENSP00000381531","CSNK1D","1","false","interacts with","9606.ENSP00000318585 (interacts with) 9606.ENSP00000381531"
"CSNK1D","0","0.457","0","144.1095238095238","0.457","0","interacts with","9606.ENSP00000381531 (interacts with) 9606.ENSP00000340820","MAPT","1","false","interacts with","9606.ENSP00000381531 (interacts with) 9606.ENSP00000340820"
"CSNK1D","0","0.548","0","225.83968253968257","0.548","0","interacts with","9606.ENSP00000381531 (interacts with) 9606.ENSP00000500990","SNCA","1","false","interacts with","9606.ENSP00000381531 (interacts with) 9606.ENSP00000500990"
"BCL2L11","0","0.57","0","302.0","0.57","0","interacts with","9606.ENSP00000376943 (interacts with) 9606.ENSP00000339527","FOXO3","1","false","interacts with","9606.ENSP00000376943 (interacts with) 9606.ENSP00000339527"
"BCL2L11","0","0.422","0","2.0","0.422","0","interacts with","9606.ENSP00000376943 (interacts with) 9606.ENSP00000356694","FASLG","1","false","interacts with","9606.ENSP00000376943 (interacts with) 9606.ENSP00000356694"
"FOXO3","0","0.457","0","900.0","0.457","0","interacts with","9606.ENSP00000339527 (interacts with) 9606.ENSP00000264335","YWHAE","1","false","interacts with","9606.ENSP00000339527 (interacts with) 9606.ENSP00000264335"
"FASLG","0","0.422","0","302.0","0.422","0","interacts with","9606.ENSP00000356694 (interacts with) 9606.ENSP00000339527","FOXO3","1","false","interacts with","9606.ENSP00000356694 (interacts with) 9606.ENSP00000339527"
"BIN1","0","0.576","0","304.0","0.576","0","interacts with","9606.ENSP00000316779 (interacts with) 9606.ENSP00000340820","MAPT","1","false","interacts with","9606.ENSP00000316779 (interacts with) 9606.ENSP00000340820"
"BPTF","0","0.457","0","2.0","0.457","0","interacts with","9606.ENSP00000307208 (interacts with) 9606.ENSP00000219782","MAZ","1","false","interacts with","9606.ENSP00000307208 (interacts with) 9606.ENSP00000219782"
"CAPN1","0","0.575","0","2.0","0.575","0","interacts with","9606.ENSP00000431984 (interacts with) 9606.ENSP00000400882","CAPNS2","1","false","interacts with","9606.ENSP00000431984 (interacts with) 9606.ENSP00000400882"
"CAPN1","0","0.766","0","3.0","0.766","0","interacts with","9606.ENSP00000431984 (interacts with) 9606.ENSP00000422176","CAST","1","false","interacts with","9606.ENSP00000431984 (interacts with) 9606.ENSP00000422176"
"CAPN1","0","0.653","0","3.0","0.653","0","interacts with","9606.ENSP00000431984 (interacts with) 9606.ENSP00000464849","CAPNS1","1","false","interacts with","9606.ENSP00000431984 (interacts with) 9606.ENSP00000464849"
"CAPNS2","0","0.664","0","3.0","0.664","0","interacts with","9606.ENSP00000400882 (interacts with) 9606.ENSP00000422176","CAST","1","false","interacts with","9606.ENSP00000400882 (interacts with) 9606.ENSP00000422176"
"CAPNS1","0","0.655","0","3.0","0.655","0","interacts with","9606.ENSP00000464849 (interacts with) 9606.ENSP00000400882","CAPNS2","1","false","interacts with","9606.ENSP00000464849 (interacts with) 9606.ENSP00000400882"
"CAPNS1","0","0.441","0","2.0","0.441","0","interacts with","9606.ENSP00000464849 (interacts with) 9606.ENSP00000422176","CAST","1","false","interacts with","9606.ENSP00000464849 (interacts with) 9606.ENSP00000422176"
"CAPN2","0","0.681","0","4.0","0.681","0","interacts with","9606.ENSP00000295006 (interacts with) 9606.ENSP00000422176","CAST","1","false","interacts with","9606.ENSP00000295006 (interacts with) 9606.ENSP00000422176"
"CAPN2","0","0.961","0","4.0","0.961","0","interacts with","9606.ENSP00000295006 (interacts with) 9606.ENSP00000464849","CAPNS1","1","false","interacts with","9606.ENSP00000295006 (interacts with) 9606.ENSP00000464849"
"CDC25A","0","0.457","0","304.0","0.457","0","interacts with","9606.ENSP00000303706 (interacts with) 9606.ENSP00000264335","YWHAE","1","false","interacts with","9606.ENSP00000303706 (interacts with) 9606.ENSP00000264335"
"CDC25B","0","0.457","0","152.13333333333333","0.457","0","interacts with","9606.ENSP00000245960 (interacts with) 9606.ENSP00000419782","CDK5","1","false","interacts with","9606.ENSP00000245960 (interacts with) 9606.ENSP00000419782"
"CDC25B","0","0.457","0","172.13333333333333","0.457","0","interacts with","9606.ENSP00000245960 (interacts with) 9606.ENSP00000264335","YWHAE","1","false","interacts with","9606.ENSP00000245960 (interacts with) 9606.ENSP00000264335"
"CDC25C","0","0.457","0","299.0","0.457","0","interacts with","9606.ENSP00000321656 (interacts with) 9606.ENSP00000264335","YWHAE","1","false","interacts with","9606.ENSP00000321656 (interacts with) 9606.ENSP00000264335"
"CDC25C","0","0.457","0","5.0","0.457","0","interacts with","9606.ENSP00000321656 (interacts with) 9606.ENSP00000411397","MARK3","1","false","interacts with","9606.ENSP00000321656 (interacts with) 9606.ENSP00000411397"
"MARK3","0","0.538","0","70.70476190476182","0.538","0","interacts with","9606.ENSP00000411397 (interacts with) 9606.ENSP00000262891","MARK4","1","false","interacts with","9606.ENSP00000411397 (interacts with) 9606.ENSP00000262891"
"MARK3","0","0.457","0","162.25714285714298","0.457","0","interacts with","9606.ENSP00000411397 (interacts with) 9606.ENSP00000264335","YWHAE","1","false","interacts with","9606.ENSP00000411397 (interacts with) 9606.ENSP00000264335"
"CLN3","0","0.42","0","2.0","0.421","0","interacts with","9606.ENSP00000454229 (interacts with) 9606.ENSP00000387262","IMMT","1","false","interacts with","9606.ENSP00000454229 (interacts with) 9606.ENSP00000387262"
"CNR1","0","0.483","0","2.0","0.483","0","interacts with","9606.ENSP00000358513 (interacts with) 9606.ENSP00000363596","CNR2","1","false","interacts with","9606.ENSP00000358513 (interacts with) 9606.ENSP00000363596"
"CTSD","0","0.437","0","2.0","0.437","0","interacts with","9606.ENSP00000236671 (interacts with) 9606.ENSP00000253719","NAPSA","1","false","interacts with","9606.ENSP00000236671 (interacts with) 9606.ENSP00000253719"
"DNM1L","0","0.457","0","304.0","0.457","0","interacts with","9606.ENSP00000449089 (interacts with) 9606.ENSP00000298910","LRRK2","1","false","interacts with","9606.ENSP00000449089 (interacts with) 9606.ENSP00000298910"
"GAPDH","0","0.418","0","304.0","0.418","0","interacts with","9606.ENSP00000380070 (interacts with) 9606.ENSP00000264335","YWHAE","1","false","interacts with","9606.ENSP00000380070 (interacts with) 9606.ENSP00000264335"
"GDNF","0","0.404","0","304.0","0.405","0","interacts with","9606.ENSP00000409007 (interacts with) 9606.ENSP00000260197","SORL1","1","false","interacts with","9606.ENSP00000409007 (interacts with) 9606.ENSP00000260197"
"GOLGA2","0","0.457","0","304.0","0.457","0","interacts with","9606.ENSP00000416097 (interacts with) 9606.ENSP00000298910","LRRK2","1","false","interacts with","9606.ENSP00000416097 (interacts with) 9606.ENSP00000298910"
"JUN","0","0.457","0","319.43980463980455","0.457","0","interacts with","9606.ENSP00000360266 (interacts with) 9606.ENSP00000272317","RPS27A","1","false","interacts with","9606.ENSP00000360266 (interacts with) 9606.ENSP00000272317"
"JUN","0","0.457","0","304.0","0.457","0","interacts with","9606.ENSP00000360266 (interacts with) 9606.ENSP00000329357","SP1","1","false","interacts with","9606.ENSP00000360266 (interacts with) 9606.ENSP00000329357"
"HERPUD1","0","0.422","0","222.85497835497847","0.422","0","interacts with","9606.ENSP00000409555 (interacts with) 9606.ENSP00000272317","RPS27A","1","false","interacts with","9606.ENSP00000409555 (interacts with) 9606.ENSP00000272317"
"HERPUD1","0","0.457","0","89.07835497835502","0.457","0","interacts with","9606.ENSP00000409555 (interacts with) 9606.ENSP00000326366","PSEN1","1","false","interacts with","9606.ENSP00000409555 (interacts with) 9606.ENSP00000326366"
"HRAS","0","0.412","0","304.0","0.412","0","interacts with","9606.ENSP00000407586 (interacts with) 9606.ENSP00000385751","MARK2","1","false","interacts with","9606.ENSP00000407586 (interacts with) 9606.ENSP00000385751"
"MARK2","0","0.457","0","77.68888888888888","0.457","0","interacts with","9606.ENSP00000385751 (interacts with) 9606.ENSP00000264335","YWHAE","1","false","interacts with","9606.ENSP00000385751 (interacts with) 9606.ENSP00000264335"
"MARK2","0","0.647","0","74.70476190476184","0.647","0","interacts with","9606.ENSP00000385751 (interacts with) 9606.ENSP00000411397","MARK3","1","false","interacts with","9606.ENSP00000385751 (interacts with) 9606.ENSP00000411397"
"KCNIP3","0","0.457","0","296.26666666666665","0.457","0","interacts with","9606.ENSP00000295225 (interacts with) 9606.ENSP00000326366","PSEN1","1","false","interacts with","9606.ENSP00000295225 (interacts with) 9606.ENSP00000326366"
"KCNIP3","0","0.457","0","7.733333333333333","0.457","0","interacts with","9606.ENSP00000295225 (interacts with) 9606.ENSP00000355747","PSEN2","1","false","interacts with","9606.ENSP00000295225 (interacts with) 9606.ENSP00000355747"
"PSEN2","0","0.457","0","165.34981684981682","0.457","0","interacts with","9606.ENSP00000355747 (interacts with) 9606.ENSP00000365576","UBQLN1","1","false","interacts with","9606.ENSP00000355747 (interacts with) 9606.ENSP00000365576"
"LMNA","0","0.688","0","304.0","0.688","0","interacts with","9606.ENSP00000357283 (interacts with) 9606.ENSP00000261366","LMNB1","1","false","interacts with","9606.ENSP00000357283 (interacts with) 9606.ENSP00000261366"
"LMNB1","0","0.457","0","604.0","0.457","0","interacts with","9606.ENSP00000261366 (interacts with) 9606.ENSP00000298910","LRRK2","1","false","interacts with","9606.ENSP00000261366 (interacts with) 9606.ENSP00000298910"
"SPTLC1","0","0.965","0","304.0","0.965","0","interacts with","9606.ENSP00000262554 (interacts with) 9606.ENSP00000216484","SPTLC2","1","false","interacts with","9606.ENSP00000262554 (interacts with) 9606.ENSP00000216484"
"MARK4","0","0.42","0","40.511111111111106","0.421","0","interacts with","9606.ENSP00000262891 (interacts with) 9606.ENSP00000264335","YWHAE","1","false","interacts with","9606.ENSP00000262891 (interacts with) 9606.ENSP00000264335"
"MARK1","0","0.42","0","41.17777777777777","0.421","0","interacts with","9606.ENSP00000483424 (interacts with) 9606.ENSP00000264335","YWHAE","1","false","interacts with","9606.ENSP00000483424 (interacts with) 9606.ENSP00000264335"
